gx,gy,gz,ax,ay,az,label
-7570992,-13954199,-6608397,-18554688,1850586,10651856,1
17557252,83206104,10610686,-118896488,22460938,8935547,0
55664124,9303817,-7557252,10668945,-16015625,8129883,10
-10763359,-5954198,-28244276,-12792969,25878906,9152832,0
30992366,6115267,36946564,34692384,-33984376,48217772,10
-6680153,-10187023,-37633588,-1538086,14160156,11982422,10
73091608,10523664,35480916,-230712892,-2368164,12109375,1
15473283,-171755732,-37809164,-1628418,3737793,890625,1
9122137,11564885,-12045801,-16723633,342041032,6296387,1
-91603052,5496183,-7633588,-13647461,28076172,8947754,0
44503816,35755724,12374045,366210936,-3022461,5144043,10
2157252,7457252,6625954,34326172,-3791504,54296876,10
7633588,18625954,-60305348,-12915039,21972656,9050293,0
-19099238,-18076336,-5221374,4404297,-24169922,3474121,10
-15267176,8167939,-122137408,-12915039,2709961,90625,0
206106868,-519084,17557252,-111816408,28564454,89819336,0
-236641232,4961832,17557252,-12548828,253906252,89697268,0
23900762,69389316,-51419844,-18310546,-17114258,7722168,1
-15267176,4221374,33351148,-18017578,444824232,963134768,1
1810916,1708397,-265190832,11669922,-31958008,11193848,1
-10175572,-59007636,14572519,-25073242,-222656252,8935547,1
-16030534,9389313,-30534352,-13549804,25634766,8967285,0
-6183206,1038168,221374052,-12817383,20263672,8967285,0
-2501374,11355725,-59687024,-25,198657232,13793946,1
-183206116,10229008,7633588,-13647461,1928711,89208984,0
-259542,10305344,-21374046,-14135742,16357422,89819336,0
38587788,7299236,-2908397,33911132,-239013668,62402344,10
-29007636,20458016,-32824428,-12451172,175781252,89501952,0
-690458,-11444275,-16694656,1303711,-16918946,89086916,10
-7361069,-9696947,30648856,-36132812,-8984375,1510498,10
-13671756,18290078,17709922,2927246,-1730957,11767578,10
4382443,669771,13473283,13842774,-107177736,10390625,10
-29595418,-23389312,-2480916,22924804,-16308594,62646484,10
59007632,11975572,29519083,123291016,-2692871,64160156,10
7064886,5051145,18465648,-9033203,-2043457,16311035,10
-8589313,-9129008,-184809168,27685548,-15136719,4609375,10
47633588,-2501374,228648852,-20,-20,-17358398,1
-120992368,-5814504,3870229,-46875,-2734375,14057617,10
22900764,5114504,122137408,-12524414,22216796,89501952,0
19140458,2389313,246351152,-5407715,-20,1999939,1
-53435112,40458016,7633588,-11206055,22949218,9003906,0
29343512,42198476,14832061,-12548828,49731444,6760254,1
-3832061,-11435115,-21145038,-13134766,234375,87475584,0
-48190836,-7541222,-7778626,2133789,-1328125,7651367,10
-59847324,-9160305,42366412,-8276367,-33691408,9289551,1
-2606107,-8022901,5459542,-99121096,32763672,9375,1
1770229,1361832,40839696,-8520508,246093744,7084961,1
-6152672,-13244275,-329771,26245116,-27075196,53344724,10
44503816,35755724,12374045,366210936,-3022461,5144043,10
45801528,473282468,-7633588,-13500976,2368164,8972168,0
7064886,5051145,18465648,-9033203,-2043457,16311035,10
-41076336,-7570992,-32587788,25585938,-2590332,3474121,10
-236641232,83206104,-129771,-13842774,28320312,89331052,0
-45129772,-7233588,-396946584,37231444,-406005868,704101568,10
-142595432,28137406,32427484,-20263672,33984376,73828125,1
18862594,5801527,22862594,12841797,-5998535,92041016,1
305572516,25167938,-9160305,5126953,-52075196,13520508,10
29122138,7669466,6183206,22094726,16357422,40625,10
-6442748,-96862592,-1725191,1418457,-15625,8796387,10
-690458,-11444275,-16694656,1303711,-16918946,89086916,10
-21068702,-15893129,-21145038,41992188,-16333008,33203124,10
-7633588,778625968,-13740458,-12109375,27832032,88842776,0
-21374046,9847328,45801528,-13549804,17822266,89697268,0
-2357252,-920,-1693893,27368164,-33520508,5698242,10
-61068704,12061069,-2351145,-13085938,21972656,8852539,0
-14961832,55725192,-25648854,-11352539,16357422,907959,0
-6870229,473282468,-30534352,-1340332,214843736,8989258,0
3393893,6161832,-60992364,14428711,-9301758,6418457,10
-17557252,9465649,-6870229,-13354492,26611328,9030762,0
516030536,5035878,740458,-11279297,-9814453,16108398,10
-10368702,-1397939,-11748092,-33447264,-13793946,11813965,10
72748092,53511452,-14045801,-6347656,-390625,14226074,10
21450382,4325954,1848855,21118164,-13476562,6213379,10
19259542,-22206106,-8290076,1809082,-7495117,8696289,10
7442748,-4351145,-20832062,-28320312,-38256836,13540039,1
45801528,473282468,-7633588,-13500976,2368164,8972168,0
18244274,41748092,-65801524,39672852,-4326172,4140625,10
18244274,41748092,-65801524,39672852,-4326172,4140625,10
-8131298,-15078626,-18396946,-6542969,-14282226,12546387,10
-122137408,70229008,-15267176,-1262207,234375,90356448,0
54412212,10078626,17610688,1081543,71777348,46069336,10
-37076336,-6635878,-18351144,239257808,-123291016,59936524,10
-6870229,15267176,-183206116,-13647461,25146484,9001465,0
1167939,-18091604,14198474,-11401367,2709961,91552732,0
15267176,1038168,99236648,-13452148,24658204,900634736,0
36160304,4685496,-46488548,-48583984,63476564,15095215,10
-51519084,-8891603,-540458,19580078,-27294922,67871096,10
129771,519084,-206106868,-123046872,2319336,8991699,0
-10175572,-59007636,14572519,-25073242,-222656252,8935547,1
9908397,10946565,11679389,-15844726,1171875,14196777,10
-32824428,1091603,-45801528,-12133789,21728516,9157715,0
29122138,7669466,6183206,22094726,16357422,40625,10
2032061,8541985,-228015268,-16748047,43969728,8117676,1
13938931,20274808,-49465648,31982422,-3671875,38745116,10
-2501374,62099236,-15045038,-14990234,5827637,12692871,1
-183206116,10229008,7633588,-13647461,1928711,89208984,0
1810916,1708397,-265190832,11669922,-31958008,11193848,1
-3414504,-42091604,-10541985,-8056641,-12036133,1119873,10
11282443,29374046,21770992,-5029297,-3708496,954834,10
1770229,1361832,40839696,-8520508,246093744,7084961,1
-7633588,5496183,-99236648,-12841797,27832032,8955078,0
-2019084,-11648855,33687024,-13061524,1784668,6447754,1
-3261832,-3614504,-3053435,40478516,-11425781,2734375,10
-10687023,8778626,-91603052,-1352539,20507812,8979492,0
-14503818,13969466,-229007632,-14282226,18066406,90527348,0
-7778626,-149007632,-20862594,-9667969,-83496092,9172363,1
-3129771,9312977,-1908397,-12426758,16845704,89941408,0
-129771,7633588,-198473292,-13134766,21240234,89501952,0
61068704,7099237,-122137408,-12670898,22460938,89697268,0
971145,-26312976,-4420611,7470703,-6542969,7067871,1
15267176,5801527,-244274816,-140625,24414062,9020996,0
7633588,18625954,-60305348,-12915039,21972656,9050293,0
-26770992,-32366412,10748092,43896484,-24902344,24829102,10
61679388,-13358779,-6176336,-15576172,-91308592,7866211,1
36870228,-9793893,-54374048,9838867,2919922,10795898,1
21450382,4325954,1848855,21118164,-13476562,6213379,10
-31656488,-1748855,78221376,-31982422,79003908,-3251953,1
17641222,15770992,-15106871,-214843736,382324232,8359375,1
1667939,25473282,-40610684,9765625,-1105957,12253418,10
305572516,25167938,-9160305,5126953,-52075196,13520508,10
-32816796,-49549616,-345038168,40283204,-14477539,12177734,10
7551908,11862596,16259542,-11206055,-20288086,14562988,10
-114503816,8396947,-7633588,-1274414,20507812,90649416,0
-11783206,7296947,13990076,-57373048,10644531,26879884,1
-11783206,7296947,13990076,-57373048,10644531,26879884,1
-51389312,-108091608,-23312976,1418457,-39868164,7956543,10
-4114504,23816792,-473282468,-14331054,732421868,9250488,0
10610686,-49923664,-40839696,-14208984,107421868,89038088,0
15267176,-329771,-56946564,47436524,-4091797,27319336,10
-30534352,15114504,-3816794,-13647461,21972656,9003906,0
-4023664,-47625952,-10335877,115478516,-15820312,10158692,10
-3785496,10412213,-3979389,168701168,28588868,6542969,1
-7925191,-811145,-3740458,2590332,-12915039,65112304,10
-3785496,10412213,-3979389,168701168,28588868,6542969,1
-4676336,-67862592,-2946565,39257812,-23364258,38745116,10
-458854968,-6621374,-3480916,-732421868,-28808594,11401367,10
-15320611,3572519,-50229008,49780272,-31591796,5444336,10
-21450382,-47290076,-52900764,33911132,-2631836,44458008,10
-47229008,-8131298,-67099236,25927734,-29638672,59228516,10
-8151908,6565649,14480916,-27563476,3618164,84765624,0
-23587788,-35114504,-9694657,-12548828,24658204,8913574,0
-1908397,519084,-259542,-12768554,25878906,9013672,0
-6680153,-10187023,-37633588,-1538086,14160156,11982422,10
6934351,8147328,-26335878,-122558592,37109376,16333008,10
-17557252,83206104,114503816,-1274414,24169922,894531264,0
1167939,-18091604,14198474,-11401367,2709961,91552732,0
21450382,-9106871,-9103053,-18701172,-9206543,15009766,1
-2977099,5801527,-57251908,-12084961,214843736,90185544,0
-114503816,8854962,-129771,-12207031,2319336,8984375,0
-29007636,366412232,-67175576,-12207031,18066406,9091797,0
15770992,-8267176,-97786252,35546876,-24267578,6010742,10
-1160687,-1330229,-152213744,-539550768,-7324219,12033692,10
-7766412,-8073283,-14038168,30297852,-1953125,412109368,10
-10687023,8778626,-91603052,-1352539,20507812,8979492,0
-2187023,-14167939,-51160304,-61523436,20996094,74902344,1
-15267176,9465649,-91603052,-12866211,234375,8967285,0
-30091602,-17137406,57412212,-34179688,63842776,10209961,1
-7633588,11221374,-198473292,-13232422,18554688,898681664,0
-6854962,-4767939,-8633588,36987304,-14379883,68774416,10
4449618,6632061,-14961832,1706543,-239257808,87939452,10
12689313,17215266,19290078,-20776367,198730468,13798828,10
20610688,21984732,4480916,-16064453,-24291992,11704102,1
-265572516,6729008,-9816793,23608398,-84228516,336914036,10
5020611,-11770992,18770992,12963867,63500976,961181632,1
6229771,7467175,480916032,68847656,-766601536,12592774,10
24244274,25923664,-78221376,3515625,359130836,7858887,1
-11783206,7296947,13990076,-57373048,10644531,26879884,1
-19732824,-429771,9641221,-10180664,-366210936,1418457,10
74854968,4551145,42900764,-115722652,-793457,16262207,10
206106868,-519084,17557252,-111816408,28564454,89819336,0
42160304,769313,57557252,1015625,-23632812,1302002,10
-5954198,-4351145,458015268,-12084961,29052734,8947754,0
7633588,122137408,53435112,-13354492,20019532,8979492,0
-12549619,3593893,-24580152,21582031,12841797,10161133,10
-7480916,22137404,-2977099,-114990232,26855468,9003906,0
-32862596,5778626,39419844,-4321289,44921876,43432616,1
9361069,11874809,-356488536,8984375,-99609376,10463867,10
-9084733,-10224428,-421145032,-10839844,-952148432,12712402,10
32824428,18091604,-16099238,-17871094,-4428711,98168948,1
4274809,-259542,-129771,-13793946,10986328,9067383,0
62267172,65091608,30687022,16186524,-3930664,482666016,10
8294656,4383206,17328246,26855468,-5493164,11726074,10
-13740458,45038168,-16030534,-13842774,26123046,8979492,0
7633588,18625954,-60305348,-12915039,21972656,9050293,0
-7633588,11221374,-198473292,-13232422,18554688,898681664,0
2506107,30503816,-61221376,-13085938,788818368,30688476,1
-7633588,10305344,-6870229,-13549804,22216796,8913574,0
20076336,-259542,-99236643,-11279297,2734375,900634736,0
19862594,-8885496,21221372,-30761718,-111083984,16025391,10
-15267176,4961832,-7633588,-12841797,26855468,90234376,0
-16030534,9389313,-30534352,-13549804,25634766,8967285,0
8294656,4383206,17328246,26855468,-5493164,11726074,10
-12683206,-57816796,-10007633,703125,-24121094,-38916016,10
32366412,9053435,28671754,-37353516,-4975586,10529785,1
-229007632,7557252,-45801528,-1184082,26367188,8935547,0
-45564884,-44717556,51374044,-8203125,-17114258,12966308,10
-2501374,-94259544,-2501374,-8149414,10073242,-30517578,1
-60305348,8778626,0,-13745117,25878906,9050293,0
117816792,9605344,6412214,-19458008,104003908,16374512,10
-20450382,-4076336,-40076336,383300768,-19702148,10878906,1
10312977,10427481,3189313,-10131836,25219728,9160156,1
57633584,27312976,921374,22973633,-8569336,7751465,10
-30839694,870229,-3816794,-13623047,14892578,8876953,0
-27312976,-41603056,79541984,2697754,-16430664,1694336,10
32824428,-740458,-10,-119628904,28076172,8967285,0
1908397,-129771,-91603052,-12597656,214843736,8979492,0
142771,17167938,729771,14892578,-24975586,8725586,10
-74274808,-2508397,221374052,-29052734,-13110352,15322266,10
-16793894,58778624,-30534352,-13354492,18798828,8979492,0
15725191,8885496,31778626,-10986328,21850586,744384736,1
-5954198,-4351145,458015268,-12084961,29052734,8947754,0
-55725192,-15648855,54885496,-13183594,11962891,9328613,0
10068703,-4587786,-56488548,-122802732,3149414,8659668,0
-3816794,10,-61068704,-1262207,2758789,90722652,0
13488549,8244275,-320229,-14794922,175537108,90722652,1
-17557252,343511468,22900764,-13623047,22216796,8967285,0
35114504,6335878,259542,-12670898,20019532,9157715,0
15335877,5172519,34221376,-190673832,29882812,80737304,1
17717558,42427484,16625954,8520508,-19702148,10830078,10
-4676336,-67862592,-2946565,39257812,-23364258,38745116,10
-179389316,91603052,-1038168,-13354492,17822266,9082031,0
-236641232,83206104,-129771,-13842774,28320312,89331052,0
-29740458,-12122137,3740458,3347168,-1586914,34765624,10
13938931,20274808,-49465648,31982422,-3671875,38745116,10
-50458016,-528854968,-77557256,1418457,-23388672,6621094,10
58244276,24030534,62091604,5029297,-5048828,375,1
-7633588,5496183,-99236648,-12841797,27832032,8955078,0
-3816794,43282444,10564885,428222668,-23291016,20581054,10
9122137,11564885,-12045801,-16723633,342041032,6296387,1
48648852,-40717556,-26305344,-78125,-52734376,71972652,1
-1300,61603056,-4879389,184326168,122558592,8347168,1
20076336,-259542,-99236643,-11279297,2734375,900634736,0
-16030534,488549632,-15267176,-123046872,29541016,8967285,0
-259542,16793894,-183206116,-12939453,2319336,89990232,0
-74274808,-2508397,221374052,-29052734,-13110352,15322266,10
53435112,9389313,-91603052,-13964844,1586914,8952637,0
-10368702,-1397939,-11748092,-33447264,-13793946,11813965,10
-22900764,90839692,61068704,-13378906,27832032,90527348,0
33816792,-4854962,-41137404,-1586914,91552732,9614258,1
6416031,5351145,2561832,-49072264,-38745116,14006348,10
11282443,53969464,12343512,-45410156,-6640625,12641602,10
3816794,34580152,-610687,-10864258,30517578,8937988,0
-30091602,-17137406,57412212,-34179688,63842776,10209961,1
-12549619,3593893,-24580152,21582031,12841797,10161133,10
-2606107,-8022901,5459542,-99121096,32763672,9375,1
6870229,77099232,198473292,-13085938,2734375,9008789,0
61679388,-13358779,-6176336,-15576172,-91308592,7866211,1
56106872,-11496183,2335878,-5078125,-5859375,12536621,10
12671756,2519084,-206106868,-114990232,37353516,851318336,0
17465648,1761832,-69160308,-1940918,28442384,89208984,1
-26526718,1478626,-13473283,-23339844,6567383,6665039,1
8159542,1360458,26167938,122802732,-5578613,6064453,10
11366412,60305344,-25419848,-8496094,45043944,89501952,1
6348855,6752672,11366412,33447264,-19042968,13486328,10
-114503816,-3129771,-14503818,-11816406,234375,90405272,0
42160304,769313,57557252,1015625,-23632812,1302002,10
-10687023,8778626,-91603052,-1352539,20507812,8979492,0
-8396947,5648855,-30534352,-14135742,175781252,8967285,0
56106872,-11496183,2335878,-5078125,-5859375,12536621,10
-15267176,9465649,-91603052,-12866211,234375,8967285,0
-9256489,-17168702,-14503818,12573242,-238037108,733398436,10
-2187023,-18595418,19335878,-18481446,38012696,11994629,1
-45160304,-49007632,-65648852,-45898436,-72753908,10344238,10
3783206,33244276,-363358768,-15136719,30273438,15202637,10
-26770992,-32366412,10748092,43896484,-24902344,24829102,10
112229,11480916,-1778626,-1784668,10253906,12087402,1
0,8778626,-3816794,-12231445,29785156,8984375,0
-10854961,8549619,24221374,-2084961,-14526367,10769043,1
229007632,8167939,-6870229,-13647461,22216796,89404296,0
120862592,16451144,26068702,-22949218,-13183594,12463379,10
-179389316,91603052,-1038168,-13354492,17822266,9082031,0
-62221376,-10321374,-16458016,11328125,-6762695,10102539,10
99236648,-6793893,221374052,-12670898,24902344,8952637,0
-33755724,-5127481,14045801,17089844,-34057616,11103516,10
1667939,25473282,-40610684,9765625,-1105957,12253418,10
-91603052,793893168,-6870229,-13427734,28076172,8996582,0
-15267176,32061068,-22900764,-12036133,25146484,8996582,0
-16793894,9389313,-7633588,-1381836,18554688,8955078,0
-34267172,16847328,29183206,-1616211,-10595703,10595703,0
-7778626,-149007632,-20862594,-9667969,-83496092,9172363,1
-30839694,870229,-3816794,-13623047,14892578,8876953,0
-20954198,-61679388,16274808,25756836,-17773438,3486328,10
-15267176,4961832,-7633588,-12841797,26855468,90234376,0
